,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
105,3095,0.765220106150484,6544,0.8632532001248829,935,0.8017483609116454,1881,0.856072432094911,5610,0.8548236028723072
106,1862,0.7661567280674367,3626,0.8673118950983453,6453,0.8048704339681548,5452,0.8601311270683734,4179,0.856072432094911
107,6507,0.765220106150484,5042,0.8701217608492039,5448,0.8117389946924758,1605,0.8548236028723072,1881,0.8607555416796753
108,412,0.764907898844833,3785,0.8741804558226662,5193,0.8120512019981267,2668,0.856072432094911,4780,0.8616921635966281
109,3782,0.765220106150484,4451,0.8748048704339682,2633,0.8083047143303154,4780,0.8566968467062129,2715,0.862628785513581
110,6316,0.7655323134561349,85,0.8779269434904777,1570,0.8083047143303154,2682,0.8676241024039962,5452,0.8666874804870434
111,4491,0.765220106150484,3525,0.8779269434904777,1388,0.8176709334998439,5310,0.8685607243209491,1605,0.869185138932251
112,2708,0.7661567280674367,12,0.8769903215735249,2551,0.8148610677489854,371,0.8682485170152981,6436,0.869185138932251
113,3640,0.7664689353730877,3190,0.8779269434904777,3433,0.8151732750546363,5226,0.8735560412113643,2668,0.8707461754605058
114,3040,0.7670933499843896,4174,0.8776147361848268,5482,0.8192319700280987,4852,0.8785513581017795,5310,0.8713705900718077
115,2003,0.7695910084295973,4920,0.8788635654074305,5765,0.8189197627224477,2178,0.8707461754605058,4975,0.8713705900718077
116,6222,0.7702154230408992,4970,0.8801123946300343,4800,0.8189197627224477,4752,0.8713705900718077,6358,0.8713705900718077
117,2187,0.7720886668748048,3818,0.8801123946300343,5005,0.8273493599750235,6430,0.8713705900718077,4852,0.8763659069622229
118,2389,0.7699032157352482,3831,0.8816734311582891,546,0.8304714330315329,6436,0.8716827973774587,2178,0.8682485170152981
119,1472,0.7705276303465501,3039,0.8801123946300343,5576,0.8339057133936935,4975,0.8716827973774587,4752,0.8685607243209491
120,3208,0.7711520449578521,1307,0.8857321261317515,3983,0.8339057133936935,1300,0.8751170777396191,4634,0.8685607243209491
121,2574,0.7711520449578521,1503,0.8863565407430534,5641,0.8354667499219481,2673,0.8791757727130814,1300,0.8732438339057134
122,1808,0.7827037152669373,2641,0.889478613799563,1598,0.83609116453325,4634,0.8791757727130814,6430,0.8732438339057134
123,6548,0.7842647517951921,5075,0.8901030284108649,6239,0.83609116453325,6358,0.8791757727130814,2673,0.8782391507961286
124,135,0.7839525444895411,6663,0.8907274430221667,6858,0.84264751795192,4928,0.882297845769591,4928,0.8813612238526382
125,3282,0.7855135810177958,6315,0.8904152357165158,6427,0.843271932563222,804,0.8844832969091476,1066,0.8819856384639401
126,3900,0.7858257883234467,259,0.8844832969091476,4275,0.843271932563222,2734,0.8863565407430534,776,0.8813612238526382
127,1252,0.7827037152669373,5944,0.8847955042147986,3028,0.8457695910084296,71,0.8872931626600062,665,0.8810490165469872
128,5212,0.7817670933499844,5086,0.8851077115204495,1596,0.8535747736497034,304,0.882610053075242,71,0.8819856384639401
129,3595,0.7808304714330315,5706,0.8851077115204495,4240,0.8535747736497034,1066,0.8841710896034968,304,0.8682485170152981
130,569,0.7798938495160787,931,0.889166406493912,6506,0.8554480174836091,776,0.8835466749921949,2734,0.8779269434904777
131,3370,0.7830159225725882,2714,0.889478613799563,5469,0.8604433343740243,1458,0.8857321261317515,2934,0.8776147361848268
132,6673,0.7830159225725882,6666,0.8897908211052139,2246,0.8648142366531377,2934,0.8854199188261005,2390,0.8810490165469872
133,3102,0.7858257883234467,3432,0.889166406493912,2579,0.862628785513581,4600,0.8854199188261005,4600,0.8816734311582891
134,552,0.7830159225725882,6196,0.889478613799563,1819,0.862628785513581,1989,0.8851077115204495,1989,0.8794879800187324
135,5207,0.7895722759912582,5424,0.8907274430221667,4606,0.8610677489853262,665,0.8851077115204495,1458,0.8819856384639401
136,1077,0.7920699344364658,3607,0.8926006868560724,1270,0.8582578832344677,2939,0.8819856384639401,5936,0.8819856384639401
137,928,0.7917577271308148,434,0.8913518576334686,2712,0.8523259444270996,4683,0.8863565407430534,6163,0.8819856384639401
138,491,0.7764595691539182,1341,0.8929128941617234,772,0.8529503590384016,82,0.8885419918826101,407,0.882297845769591
139,2493,0.7786450202934748,6446,0.8929128941617234,4875,0.8529503590384016,4223,0.8885419918826101,3673,0.8876053699656572
140,6537,0.7770839837652201,5548,0.8944739306899782,2611,0.8510771152044958,407,0.8882297845769591,4683,0.8913518576334686
141,500,0.7852013737121448,5015,0.8944739306899782,6103,0.8488916640649391,2391,0.8866687480487043,1247,0.889478613799563
142,98,0.7880112394630034,3911,0.8947861379956291,2562,0.8482672494536372,6163,0.8866687480487043,82,0.8919762722447705
143,6667,0.7895722759912582,1633,0.8941617233843272,6765,0.8479550421479862,3673,0.8913518576334686,3446,0.8919762722447705
144,5442,0.7901966906025601,4674,0.8963471745238839,2962,0.8442085544801748,3446,0.8913518576334686,925,0.889166406493912
145,5019,0.7898844832969092,1403,0.901966906025601,2563,0.84264751795192,5936,0.8913518576334686,892,0.889166406493912
146,2436,0.7876990321573525,1382,0.902279113331252,5390,0.8445207617858258,5546,0.8935373087730253,2450,0.8904152357165158
147,4477,0.7864502029347487,3183,0.902279113331252,25,0.8451451763971277,5008,0.8963471745238839,5546,0.8926006868560724
148,510,0.7817670933499844,3691,0.9032157352482048,781,0.8460817983140806,2427,0.896034967218233,4147,0.8926006868560724
149,785,0.7811426787386825,3924,0.9032157352482048,2314,0.842959725257571,892,0.896034967218233,5008,0.896034967218233
150,5242,0.7814548860443334,6180,0.9038401498595067,4624,0.842959725257571,4200,0.896034967218233,2427,0.895410552606931
151,2481,0.7792694349047767,4381,0.9044645644708086,2020,0.8448329690914768,3272,0.8979082110521386,4223,0.895722759912582
152,4624,0.7786450202934748,309,0.9054011863877615,3752,0.8504527005931939,5287,0.8991570402747424,3830,0.895722759912582
153,372,0.7773961910708711,3677,0.9103965032781767,6032,0.8520137371214487,970,0.8991570402747424,517,0.895722759912582
154,2309,0.7873868248517015,816,0.9110209178894786,6244,0.8529503590384016,2597,0.8991570402747424,2597,0.895410552606931
155,5676,0.7867624102403996,5397,0.9119575398064315,95,0.8526381517327506,5115,0.8991570402747424,5287,0.8972837964408367
156,3863,0.7898844832969092,5970,0.915079612862941,5295,0.8551358101779581,1418,0.9010302841086482,6409,0.8972837964408367
157,2737,0.7870746175460506,6351,0.915391820168592,6725,0.8551358101779581,6388,0.9004058694973462,4130,0.8972837964408367
158,5463,0.7861379956290977,6728,0.915391820168592,3094,0.8570090540118639,517,0.9010302841086482,483,0.8969715891351857
159,2297,0.7845769591008429,5667,0.9144551982516391,2291,0.8613799562909772,1250,0.9004058694973462,1250,0.8969715891351857
160,471,0.7830159225725882,5417,0.9144551982516391,5433,0.8632532001248829,4130,0.9007180768029972,1351,0.8969715891351857
161,1857,0.7805182641273806,6248,0.9147674055572901,2846,0.8610677489853262,3830,0.9007180768029972,5115,0.8963471745238839
162,4471,0.7798938495160787,5212,0.915391820168592,6333,0.8610677489853262,1351,0.9000936621916953,1418,0.8979082110521386
163,3939,0.7820793006556354,5990,0.915391820168592,6803,0.8623165782079301,2324,0.8947861379956291,6671,0.8979082110521386
164,4898,0.7880112394630034,1086,0.9160162347798938,37,0.8641898220418358,483,0.8950983453012801,2324,0.8938495160786762
165,6307,0.7883234467686544,6434,0.9160162347798938,3880,0.8641898220418358,2259,0.8979082110521386,2259,0.8963471745238839
166,1083,0.7892600686856073,676,0.9163284420855448,3044,0.8651264439587887,5791,0.8979082110521386,5791,0.8966593818295349
167,6117,0.7892600686856073,3542,0.9166406493911957,3124,0.8654386512644396,4735,0.8997814548860443,3272,0.8982204183577895
168,1436,0.7995629097720887,650,0.9160162347798938,1147,0.8638776147361849,6507,0.8994692475803934,317,0.8982204183577895
